GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
NSKOLC,1/20/12,1/23/12,1/24/12,WI,WESTIN HOTELS,The Westin Crown Center Kansas City MO,One Pershing Rd,Kansas City              ,MO,64108,US,1,99.00,C1KXVU,N
HOEIZV,1/20/12,1/24/12,1/25/12,HY,HYATT HOTELS,Hyatt Place Sat River - San Antonio TX,601 South Saint Marys Street,San Antonio              ,TX,78205,US,1,106.00,KNGFPL,N
CUEQNA,1/20/12,1/24/12,1/27/12,SI,SHERATON HOTELS,Sheraton Denver West Hotel Lakewood CO,360 Union Blvd,Denver                   ,CO,80228,US,3,149.00,C2QXVU,N
EZUGET,1/20/12,1/24/12,1/25/12,HX,HAMPTON INNS,Hampton Inn And Suites Mission TX,2505 Victoria Drive,Mission                  ,TX,78572,US,1,80.00,A02A23,Y
KGSQVG,1/20/12,1/25/12,1/27/12,HI,HOLIDAY INNS,Holiday Inn Express Stanton Disneyland P,7161 Westc Katella Avenue,Stanton                  ,CA,90680,US,2,149.00,1DNXVU,N
KGSQVG,1/20/12,1/25/12,1/27/12,HI,HOLIDAY INNS,Holiday Inn Express Stanton Disneyland P,7161 Westc Katella Avenue,Stanton                  ,CA,90680,US,2,149.00,1DNXVU,N
CLJZYQ,1/20/12,1/25/12,1/26/12,WG,WINGATE INNS,Wingate By Wyndham - Yuma AZ,1760 Sunridge Drive,Yuma                     ,AZ,85364,US,1,78.00,NQQ1ZG,Y
BFYHED,1/20/12,1/25/12,1/26/12,RC,RESIDENCE INNS,Residence Inn Ft Lau-Plantation FL,130 North University Drive,Fort Lauderdale          ,FL,33324,US,1,164.00,XVUN00,Y
BHABTK,1/20/12,1/25/12,1/27/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,2,183.00,GOVA00,N
MZTNMG,1/20/12,1/25/12,1/26/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,121.00,A04A5R,Y
JHTOJK,1/20/12,1/25/12,1/26/12,RC,RESIDENCE INNS,Residence Inn Ft Lau-Plantation FL,130 North University Drive,Fort Lauderdale          ,FL,33324,US,1,164.00,GOVC00,N
NETWPE,1/20/12,1/25/12,1/26/12,GI,HILTON GARDEN INN,Hilton Garden Inn El Paso TX,111 East University Avenue,El Paso                  ,TX,79902,US,1,88.00,A01A7M,N
CTZLFV,1/21/12,1/24/12,1/25/12,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,1,94.00,A02AKB,N
GZQHDW,1/23/12,1/23/12,1/24/12,WH,W HOTELS,W Hotel New Orleans,333 Poydras Street,New Orleans              ,LA,70130,US,1,135.00,X2DGOV,N
LOZMPU,1/23/12,1/23/12,1/26/12,ES,EMBASSY SUITES,Embassy Suites Cin Rivercenter KY,10 East Rivercenter Boulevard,Covington                ,KY,41011,US,3,118.00,A04AAO,N
GLUAVX,1/23/12,1/23/12,1/26/12,MC,MARRIOTT HOTELS,Marriott New Orleans,555 Canal Street,New Orleans              ,LA,70140,US,3,135.00,GOVA00,N
NSKOLC,1/23/12,1/23/12,1/24/12,WI,WESTIN HOTELS,The Westin Crown Center Kansas City MO,One Pershing Rd,Kansas City              ,MO,64108,US,1,99.00,C1KXVU,N
FKREYG,1/23/12,1/24/12,1/25/12,WI,WESTIN HOTELS,"The Westin Gaslamp San Diego, CA",910 Broadway Circle,San Diego                ,CA,92101,US,1,133.00,B1KXVU,N
GZQHDW,1/23/12,1/24/12,1/26/12,FN,FAIRFIELD INN,Fairfield Baton Rouge South LA,7959 Essen Park Ave,Baton Rouge              ,LA,70809,US,2,93.00,GOVA00,N
BGDAKP,1/23/12,1/24/12,1/25/12,SI,SHERATON HOTELS,Sheraton Gunter Hotel San Antonio TX,205 East Houston Street,San Antonio              ,TX,78205,US,1,106.00,A1QXVU,N
BGDAKP,1/23/12,1/24/12,1/25/12,SI,SHERATON HOTELS,Sheraton Gunter Hotel San Antonio TX,205 East Houston Street,San Antonio              ,TX,78205,US,1,106.00,A1QXVU,N
OQYFIT,1/23/12,1/24/12,1/25/12,HI,HOLIDAY INNS,Holiday Inn On The Bay San Diego CA,1355 N Harbor Drive,San Diego                ,CA,92101,US,1,133.00,TANXVU,Y
FQVAPY,1/23/12,1/24/12,1/26/12,CY,COURTYARD BY MARRIOTT,Courtyard Nashville Downtown,170 4Th Ave N,Nashville                ,TN,37219,US,2,107.00,GOVW00,N
FQVAPY,1/23/12,1/24/12,1/26/12,CY,COURTYARD BY MARRIOTT,Courtyard Nashville Downtown,170 4Th Ave N,Nashville                ,TN,37219,US,2,107.00,GOVW00,N
GZNAVL,1/23/12,1/24/12,1/25/12,SI,SHERATON HOTELS,Four Points Detroit Metro Romulus MI,8800 Wickham Road,Romulus                  ,MI,48174,US,1,91.00,B1KGOV,N
GZMMPR,1/23/12,1/24/12,1/26/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,121.00,A0CA5R,N
HBKGAL,1/23/12,1/25/12,1/27/12,GI,HILTON GARDEN INN,Hilton Garden Inn Casper,1150 N Poplar Street,Casper                   ,WY,82601,US,2,77.00,A03AG6,N
HBKGAL,1/23/12,1/25/12,1/27/12,GI,HILTON GARDEN INN,Hilton Garden Inn Casper,1150 N Poplar Street,Casper                   ,WY,82601,US,2,77.00,A03AG6,N
EGJBGR,1/23/12,1/25/12,1/27/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,2,183.00,A0CA26,Y
GZQHDW,1/23/12,1/26/12,1/27/12,WH,W HOTELS,W Hotel French Quarter,316 Chartres Street,New Orleans              ,LA,70130,US,1,135.00,J1KGOV,N
FPRXQV,1/23/12,1/26/12,1/27/12,CX,COUNTRY HOSPITALITY INN,Ctry Inn Suites - Dayton North OH,3661 Maxton Road,Dayton                   ,OH,45414,US,1,82.00,IA0007,Y
KZQNKG,1/24/12,1/25/12,1/26/12,IC,INTERCONTINENTAL HOTELS,Intercontinental Buckhead GA,3315 Peachtree Rd Ne,Atlanta                  ,GA,30326,US,1,133.00,TDGXVU,N
KGSQVG,1/24/12,1/26/12,1/27/12,HI,HOLIDAY INNS,Holiday Inn Express Stanton Disneyland P,7161 Westc Katella Avenue,Stanton                  ,CA,90680,US,1,149.00,1DNXVU,N
GGBMSG,1/24/12,1/28/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,6,183.00,GOVA00,N
GGBMSG,1/24/12,1/28/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,6,183.00,GOVA00,N
CAAZJF,1/24/12,5/29/12,6/1/12,GI,HILTON GARDEN INN,Hilton Garden Inn Las Vegas NV,7830 South Las Vegas Blvd,Las Vegas                ,NV,89123,US,3,99.00,A01AON,N
BZFLMU,1/25/12,1/29/12,2/3/12,HX,HAMPTON INNS,Hampton Inn  Anchor,4301 Credit Union Dr,Anchorage                ,AK,99503,US,5,99.00,A0AA13,Y
GGBMSG,1/25/12,1/29/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,5,183.00,GOVA00,N
GGBMSG,1/25/12,1/29/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,5,183.00,GOVA00,N
DGHPYB,1/25/12,1/30/12,2/3/12,UI,UTELL INTERNATIONAL,State Plaza Hotel,2117 E Street Northwest,Washington               ,DC,20037,US,4,183.00,ROHXVU,Y
JVXDWN,1/25/12,1/30/12,2/3/12,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,4,183.00,B1QXVU,Y
OGVTTH,1/25/12,1/30/12,2/3/12,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,4,183.00,B1DXVU,Y
CZEFJM,1/25/12,1/30/12,1/31/12,WH,W HOTELS,W Hotel New Orleans,333 Poydras Street,New Orleans              ,LA,70130,US,1,135.00,A1KXVU,Y
EAVOIU,1/25/12,1/30/12,1/31/12,WH,W HOTELS,W Hotel New Orleans,333 Poydras Street,New Orleans              ,LA,70130,US,1,135.00,A1KXVU,Y
HWXYUV,1/25/12,1/30/12,2/3/12,YX,SYNXIS CORPORATION,L Enfant Plaza Dc Washington DC,480 L Enfant Plaza Sw,Washington               ,DC,20024,US,4,183.00,B1KXV1,N
HKFTRY,1/25/12,1/30/12,2/1/12,WV,TRAVELCLICK,Davenport Hotel Spokane WA,10 South Post Street,Spokane                  ,WA,99201,US,2,87.00,TW1GOV,Y
BXNNCB,1/25/12,1/30/12,2/2/12,MC,MARRIOTT HOTELS,Marriott Fair Oaks Fairfax VA,11787 Lee Jackson Hwy,Fairfax                  ,VA,22033,US,3,183.00,GOVA00,Y
PTLKHI,1/25/12,1/30/12,2/2/12,GI,HILTON GARDEN INN,Hilton Garden Inn Fairfax VA,3950 Fair Ridge Drive,Fairfax                  ,VA,22033,US,3,183.00,A01BHM,Y
FDFCZR,1/25/12,1/30/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,183.00,A0EE0J,Y
BFJMPF,1/25/12,1/30/12,2/3/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,4,183.00,KNGXVU,N
KSCSGM,1/25/12,1/30/12,2/3/12,HG,HOMEWOOD SUITE,Homewood Stes Washington DC,1475 Massachusetts Ave Nw,Washington               ,DC,20005,US,4,183.00,A00A50,Y
NFAJRH,1/25/12,1/31/12,2/1/12,HY,HYATT HOTELS,Hyatt Place Sat Airport - San Antonio TX,7615 Jones  Maltsberger,San Antonio              ,TX,78216,US,1,106.00,KNGFPL,N
CIFZDP,1/25/12,1/31/12,2/2/12,DT,DOUBLETREE HOTELS,Doubletree Detroit Dearborn,5801 Southfield Expressway,Detroit                  ,MI,48228,US,2,91.00,A04ACZ,Y
LBDMVU,1/25/12,1/31/12,2/2/12,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,2,91.00,A02A4D,N
EGJBGR,1/26/12,1/25/12,1/27/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,2,183.00,A0CA26,N
LVYAVO,1/26/12,1/26/12,1/27/12,DT,DOUBLETREE HOTELS,Doubletree Ontario CA,222 N Vineyard,Ontario                  ,CA,91764,US,1,96.00,A01ACW,N
DTUCCE,1/26/12,1/30/12,2/2/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,3,183.00,A0EE0J,Y
NPPFNW,1/26/12,1/30/12,2/1/12,MC,MARRIOTT HOTELS,Marriott Atlanta Downtown,160 Spring Street,Atlanta                  ,GA,30303,US,2,133.00,FDMT00,N
KDSAPX,1/26/12,1/30/12,1/31/12,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,1,118.00,A02DJW,N
BPPODB,1/26/12,1/31/12,2/1/12,HX,HAMPTON INNS,Hampton Inn  Anchor,4301 Credit Union Dr,Anchorage                ,AK,99503,US,1,99.00,A07A13,N
FGIVUR,1/26/12,1/31/12,2/1/12,HX,HAMPTON INNS,Hampton Inn  Anchor,4301 Credit Union Dr,Anchorage                ,AK,99503,US,1,99.00,A07A13,Y
JKWABF,1/26/12,1/31/12,2/2/12,YX,SYNXIS CORPORATION,Melrose Washington,2430 Pennsylvania Ave Nw,Washington               ,DC,20037,US,2,183.00,A1KGOV,N
MPMJPP,1/26/12,1/31/12,2/2/12,YX,SYNXIS CORPORATION,Melrose Washington,2430 Pennsylvania Ave Nw,Washington               ,DC,20037,US,2,183.00,A1KGOV,N
DMMVRU,1/26/12,1/31/12,2/1/12,MC,MARRIOTT HOTELS,Jw Marriott Desert Ridge Resort - Phoeni,5350 East Marriott Dr,Phoenix                  ,AZ,85054,US,1,128.00,GOVA00,N
LMOOLH,1/26/12,1/31/12,2/2/12,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,2,137.00,A06A22,Y
FXRNFQ,1/26/12,1/31/12,2/2/12,BR,RENAISSANCE HOTELS,Renaissance Worthington,200 Main Street,Fort Worth               ,TX,76102,US,2,139.00,GOVA00,Y
KQCEWE,1/26/12,1/31/12,2/2/12,SI,SHERATON HOTELS,Sheraton Ft Worth Hotel Spa,1701 Commerce Street,Fort Worth               ,TX,76102,US,2,139.00,B2QXVU,N
GZRSQJ,1/26/12,1/31/12,2/1/12,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave - Washingto,1331 Pennsylvania Ave,Washington               ,DC,20004,US,1,183.00,GOVV00,N
DUZUZH,1/26/12,1/31/12,2/2/12,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,2,120.00,A0CA5R,Y
BXWHRL,1/26/12,2/1/12,2/3/12,HI,HOLIDAY INNS,Holiday Inn Downtown New York,138 Lafayette Street,New York                 ,NY,10013,US,2,179.00,KNG523,N
OVTDVH,1/26/12,2/1/12,2/2/12,HH,HILTON/CONRAD HOTELS,Pointe Hilton Squaw Peak,7677 North 16Th Street,Phoenix                  ,AZ,85020,US,1,128.00,A05A70,Y
HSZSLQ,1/26/12,2/1/12,2/2/12,HX,HAMPTON INNS,Hampton Inn Youngstown OH,880 N Canfield Niles Road,Youngstown               ,OH,44515,US,1,84.00,A07A2C,N
HCXKEP,1/26/12,2/1/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,2,183.00,A0CE0J,Y
GZWAWN,1/26/12,2/2/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,1,183.00,A0EE0J,N
GZWAWN,1/26/12,2/2/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,1,183.00,A0EE0J,N
GZWAWN,1/26/12,2/2/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,1,183.00,A0EE0J,N
CRUYAQ,1/27/12,1/30/12,1/31/12,BH,HAWTHORN SUITES,Hawthorn Suites El Paso TX,6789 Boeing Drive,El Paso                  ,TX,79925,US,1,85.00,SNQ1DF,N
CMNVTB,1/27/12,1/31/12,2/3/12,DT,DOUBLETREE HOTELS,Dtree Suites Detroit MI,525 Lafayette Blvd,Detroit                  ,MI,48226,US,3,91.00,A05A8Q,N
LVJZVH,1/27/12,1/31/12,2/1/12,DT,DOUBLETREE HOTELS,Doubletree Bay City Riverfront,One Wenonah Park Place,Bay City                 ,MI,48708,US,1,77.00,A03A97,Y
IWXJXX,1/27/12,2/1/12,2/3/12,HI,HOLIDAY INNS,Holiday Inn Downtown New York,138 Lafayette Street,New York                 ,NY,10013,US,2,204.00,OQNXVU,Y
BJGIVZ,1/27/12,2/1/12,2/2/12,AK,AUTOGRAPH COLLECTION,The Glenn Hotel,110 Marietta Street Nw,Atlanta                  ,GA,30303,US,1,133.00,FABY00,N
LVJZVH,1/27/12,2/1/12,2/2/12,WI,WESTIN HOTELS,Westin Book Cadillac Detroit MI,1114 Washington Blvd,Detroit                  ,MI,48226,US,1,91.00,W1KXVU,Y
DTXSGT,1/27/12,2/1/12,2/2/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,229.00,A03A7J,N
DTXSGT,1/27/12,2/1/12,2/2/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,229.00,A03A7J,N
BVJDGW,1/27/12,2/13/12,2/15/12,CY,COURTYARD BY MARRIOTT,Courtyard Sea-Federal Way,31910 Gateway Center Blvd S,Federal Way              ,WA,98003,US,2,137.00,GVBE00,N
KETPFD,1/29/12,1/30/12,1/31/12,ES,EMBASSY SUITES,Embassy Suites Chicago Dtwn IL,600 N State St,Chicago                  ,IL,60610,US,1,139.00,A02LV7,N
JXWVDS,1/29/12,1/30/12,1/31/12,IC,INTERCONTINENTAL HOTELS,Intercontinental Ka,401 Ward Parkway,Kansas City              ,MO,64112,US,1,99.00,KTG523,N
OGVTTH,1/30/12,1/30/12,2/3/12,UZ,UNIREZ,Club Quarters,839 17Th Street Nw,Washington               ,DC,20006,US,4,183.00,B1DXVU,N
BFJMPF,1/30/12,1/30/12,2/3/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,4,183.00,KNGXVU,N
NUNDLO,1/30/12,1/31/12,2/1/12,DT,DOUBLETREE HOTELS,Dtree Stes By Hilton - Columbus OH,50 S Front St,Columbus                 ,OH,43215,US,1,94.00,A00A7G,N
MLZIAU,1/30/12,1/31/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,3,183.00,A0EE0J,N
MLZIAU,1/30/12,1/31/12,2/3/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,3,183.00,A0EE0J,N
PGIHYM,1/30/12,2/7/12,2/9/12,MC,MARRIOTT HOTELS,Marriott Washington DC,1221 22nd St Nw,Washington               ,DC,20037,US,2,183.00,GOVA00,N
HKFTRY,1/31/12,1/30/12,2/1/12,WV,TRAVELCLICK,Davenport Hotel Spokane WA,10 South Post Street,Spokane                  ,WA,99201,US,2,87.00,TW1GOV,N
GLZNLT,1/31/12,2/2/12,2/3/12,RA,RAMADA INNS,Ramada Del Rio TX,2101 Veterans Boulevard,Del Rio                  ,TX,78840,US,1,77.00,K11ZGU,Y
IPCVKP,2/1/12,2/2/12,2/3/12,BR,RENAISSANCE HOTELS,Renaissance Parc 55 Hotel,55 Cyril Magnin St 5Th And Mkt,San Francisco            ,CA,94102,US,1,155.00,N1KXVU,N
BRYDMU,2/1/12,2/2/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Ogden UT,247 24Th Street,Ogden                    ,UT,84401,US,1,77.00,GOVA00,N
NAQWHX,2/1/12,2/2/12,2/3/12,MC,MARRIOTT HOTELS,Marriott Crystal Ct - Arlington VA,1999 Jefferson Davis Hwy,Arlington                ,VA,22202,US,1,183.00,GOVA00,N
PLIBPJ,2/1/12,2/5/12,2/10/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Hamilton Washington DC,1001 K St Nw And 14Th St,Washington               ,DC,20005,US,5,183.00,KNGXVU,Y
PMSWCM,2/1/12,2/6/12,2/9/12,DT,DOUBLETREE HOTELS,Doubletree Washington Natl Airport,300 Army Navy Drive,Arlington                ,VA,22202,US,3,183.00,A04AEQ,Y
DAAGHQ,2/1/12,2/6/12,2/8/12,GI,HILTON GARDEN INN,Hilton Garden Inn US Capitol - Washingto,1225 First St Ne,Washington               ,DC,20002,US,2,183.00,A00A73,N
DAAGHQ,2/1/12,2/6/12,2/8/12,GI,HILTON GARDEN INN,Hilton Garden Inn US Capitol - Washingto,1225 First St Ne,Washington               ,DC,20002,US,2,183.00,A00A73,N
OJAFGJ,2/1/12,2/6/12,2/7/12,AL,ALOFT HOTELS,Aloft - Jacksonville FL,4812 Deer Lake Drive West,Jacksonville             ,FL,32246,US,1,80.00,C1KGOV,Y
OMQDZZ,2/1/12,2/6/12,2/7/12,AL,ALOFT HOTELS,Aloft - Jacksonville FL,4812 Deer Lake Drive West,Jacksonville             ,FL,32246,US,1,80.00,C1KGOV,Y
DCSZRE,2/1/12,2/6/12,2/8/12,SI,SHERATON HOTELS,Sheraton Ft Worth Hotel Spa,1701 Commerce Street,Fort Worth               ,TX,76102,US,2,139.00,X1KXVU,Y
GGXKSU,2/1/12,2/6/12,2/10/12,CQ,CLUB QUARTERS,Club Quarters - San Francisco CA,424 Clay Street,San Francisco            ,CA,94111,US,4,155.00,B1DWZ2,N
GMKUMA,2/1/12,2/6/12,2/10/12,CQ,CLUB QUARTERS,Club Quarters - San Francisco CA,424 Clay Street,San Francisco            ,CA,94111,US,4,155.00,B1DWZ2,N
CWYLST,2/1/12,2/6/12,2/7/12,DN,DESTINATION HOTELS,The Madison Hotel,1177 Fifteenth St Nw,Washington               ,DC,20005,US,1,183.00,A1KXVU,N
KUPSCO,2/1/12,2/6/12,2/7/12,CY,COURTYARD BY MARRIOTT,Courtyard Orlando Downtown,730 North Magnolia Avenue,Orlando                  ,FL,32803,US,1,111.00,GOVA00,N
JYBRAY,2/1/12,2/6/12,2/10/12,HY,HYATT HOTELS,Grand Hyatt Washington DC,1000 H St,Washington               ,DC,20001,US,4,183.00,DBLFPL,Y
NSKBCW,2/1/12,2/6/12,2/10/12,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,183.00,A0EE0J,N
NCEXXP,2/1/12,2/6/12,2/8/12,SI,SHERATON HOTELS,Sheraton Ft Worth Hotel Spa,1701 Commerce Street,Fort Worth               ,TX,76102,US,2,139.00,X1KXVU,Y
FJXHBK,2/1/12,2/6/12,2/7/12,DT,DOUBLETREE HOTELS,Doubletree By Hilton New Orleans LA,300 Canal Street,New Orleans              ,LA,70130,US,1,135.00,A0LA6H,Y
CFOZZQ,2/1/12,2/6/12,2/9/12,HY,HYATT HOTELS,Hyatt Regency Dearborn,Fairlane Town Center,Dearborn                 ,MI,48126,US,3,91.00,DBLGVD,Y
HUGYTG,2/1/12,2/6/12,2/10/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Natl Airport VA,1480 Crystal Drive,Arlington                ,VA,22202,US,4,183.00,2DNXVU,N
JQGIRS,2/1/12,2/6/12,2/10/12,ES,EMBASSY SUITES,Embassy Stes Lompoc CA,1117 North H Street,Lompoc                   ,CA,93436,US,4,139.00,A0BA15,N
JQGIRS,2/1/12,2/6/12,2/10/12,ES,EMBASSY SUITES,Embassy Stes Lompoc CA,1117 North H Street,Lompoc                   ,CA,93436,US,4,139.00,A0BA15,N
IJCPAY,2/1/12,2/6/12,2/17/12,WI,WESTIN HOTELS,Westin Tampa Harbou FL,725 S Harbour Island Blvd,Tampa                    ,FL,33602,US,11,112.00,C2DGOV,N
FOLRZO,2/1/12,2/7/12,2/9/12,PX,DREAM & NIGHT,Dream New York NY,210 W 55Th Street,New York                 ,NY,10019,US,2,159.00,NQ1RAC,N
FCJROF,2/1/12,2/8/12,2/10/12,MC,MARRIOTT HOTELS,Jw Marriott Tucson Starr Pass - Tucson A,3800 W. Starr Pass Blvd,Tucson                   ,AZ,85745,US,2,103.00,GOVA00,N
DBQRTT,2/1/12,2/8/12,2/11/12,WI,WESTIN HOTELS,The Westin Resort Gu  Tumon GU,105 Gun Beach Road,Tumon,,96911,GU,3,250.00,C2QQR4,N
GPILVX,2/1/12,2/21/12,2/22/12,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,1,90.00,B1KGVS,N
GPILVX,2/1/12,2/21/12,2/22/12,SI,SHERATON HOTELS,Sheraton - Salt Lake City UT,150 West 500 South,Salt Lake City           ,UT,84101,US,1,90.00,B1KGVS,N
FNXOPG,2/2/12,2/6/12,2/7/12,WY,WYNDHAM HOTELS,Wyndham Hotel Galvez,2024 Seawall Blvd,Galveston                ,TX,77550,US,1,82.00,H1KXVU,Y
GAMNJW,2/2/12,2/6/12,2/7/12,WY,WYNDHAM HOTELS,Wyndham Hotel Galvez,2024 Seawall Blvd,Galveston                ,TX,77550,US,1,82.00,N2DXVU,Y
FOJMMX,2/2/12,2/6/12,2/8/12,BR,RENAISSANCE HOTELS,Renaissance La Concha Resort,1077 Ashford Avenue Condado,San Juan,,00907,PR,2,195.00,GOVC00,N
EPOISH,2/2/12,2/6/12,2/8/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billing MT,27 North 27Th St,Billings                 ,MT,59101,US,2,77.00,OQNXVU,N
CCTJIA,2/2/12,2/6/12,2/10/12,CP,CROWNE PLAZA HOTELS,Crowne Plaza Hamilton Washington DC,1001 K St Nw And 14Th St,Washington               ,DC,20005,US,4,183.00,1DNXVU,Y
NHPCUR,2/2/12,2/6/12,2/8/12,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,2,183.00,B1QXVU,N
IMYMPP,2/2/12,2/6/12,2/10/12,HY,HYATT HOTELS,Hyatt Regency Waikiki Beach HI,2424 Kalakaua Avenue,Honolulu                 ,HI,96815,US,4,177.00,VW4FPL,N
MPBGKI,2/2/12,2/7/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Atlanta And Towers GA,255 Courtland Street Ne,Atlanta                  ,GA,30303,US,2,133.00,A00HCL,Y
KCXSSV,2/2/12,2/7/12,2/9/12,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,2,183.00,PBLGVD,Y
OIGGHM,2/2/12,2/7/12,2/10/12,WI,WESTIN HOTELS,The Westin La Paloma,3800 E Sunrise,Tucson                   ,AZ,85718,US,3,103.00,R1KXVU,Y
GJXVNH,2/2/12,2/7/12,2/8/12,RC,RESIDENCE INNS,"Residence Inn Marriott Bozeman, MT",6195 E Valley Center Road,Bozeman                  ,MT,59718,US,1,82.00,GOVA00,Y
EFVKND,2/2/12,2/7/12,2/8/12,HY,HYATT HOTELS,Hyatt Regency Savannah GA,2 West Bay Street,Savannah                 ,GA,31401,US,1,95.00,KNGFPL,N
GWNASV,2/2/12,2/7/12,2/8/12,DT,DOUBLETREE HOTELS,Doubletree Historic Savannah,411 West Bay Street,Savannah                 ,GA,31401,US,1,95.00,A01A9P,Y
FQMZSN,2/2/12,2/7/12,2/8/12,ES,EMBASSY SUITES,Embassy Suites Detroit Airport MI,8600 Wickham Road,Romulus                  ,MI,48174,US,1,91.00,A02A2J,Y
MOAMBL,2/2/12,2/7/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Savannah Des,Bull And Liberty St,Savannah                 ,GA,31402-3979,US,2,95.00,A03DKN,N
MOAMBL,2/2/12,2/7/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Savannah Des,Bull And Liberty St,Savannah                 ,GA,31402-3979,US,2,95.00,A03DKN,N
MOAMBL,2/2/12,2/7/12,2/9/12,HH,HILTON/CONRAD HOTELS,Hilton Savannah Des,Bull And Liberty St,Savannah                 ,GA,31402-3979,US,2,95.00,A03DKN,N
